#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,دكتورة خلود💙💉🥇 @dr_kholodiii,11.6M,0.03%,Kuwait,Beauty and Self Care Animals & Pets Design Celebrities,3.5M
2,Mishary Alafasy 🇰🇼 مشاري راشد العفاسي @alafasy,8.5M,0.12%,Kuwait,Entertainment and Music Speaker,2.5M
3,عقيل الرئيسي 👑 @aqeelstar,8.4M,1.11%,Kuwait,Entertainment and Music Celebrity,2.5M
4,Rawan Bin Hussain @rawan,7.6M,0.58%,Kuwait,Acting and Drama Entertainment and Music Celebrity Business and Finance,2.3M
5,Elham Alfadalah إلهام الفضالة @elhamalfadalah,7M,0.08%,Kuwait,Fashion and Accessories Celebrity Modeling,2.1M
6,Hanadi alkanderi🌍🇰🇼 @hanaaady,5.9M,0.13%,Kuwait,family Modeling Actors,1.8M
7,Shejoun شجون 🇰🇼 @shoooj,4.6M,0.22%,Kuwait,Celebrity Actors,1.4M
8,Ali Najem | علي نجم @alinajim,4.5M,0.75%,Kuwait,Education Upskilling Hosted Cars & Motorcycles,1.3M
9,Fatma Alsafi @me_alsafi,4.5M,0.22%,Kuwait,Travel family Celebrity Actors,1.3M
10,Haya Alshuaibi | هيا الشعيبي @hayaalshuaibi_79,4M,0.04%,Kuwait,Entertainment and Music Actors,1.2M
11,نوف نبيل | Nouf Nabil @noufnabil_,4M,0.21%,Kuwait,Entertainment and Music Celebrity,1.2M
12,المعتصم بالله مقداد | عصومي @motasmmekdad,3.9M,7.89%,Kuwait,Entertainment and Music Styling,1.2M
13,مَـــرمَـــر @mrmr__4,3.9M,2.94%,Kuwait,Fashion and Accessories Fashion Design Modeling,1.2M
14,😈 مشاهير FUN 😈 @mashaheerfun,3.7M,0.26%,Kuwait,Entertainment and Music,1.1M
15,Halima Boland حليمه بولند @halima.bouland,3.7M,0.92%,Kuwait,Entertainment and Music Journalists,1.1M
16,الوليد مقداد | Waleed Miqdad @waleedmiqdad,3.4M,3.17%,Kuwait,Arts and Crafts Entertainment and Music Lifestyle Modeling,1M
17,Sondos Alqattan سندس القطان @sondos_aq,3.2M,0.4%,Kuwait,Beauty and Self Care,957.9K
18,Dalal AlDoub 🕊 @dalalid,3.2M,0.45%,Kuwait,Fashion and Accessories Beauty and Self Care,957.3K
19,فرح الصراف farah alsarraf @fara7_al_,3.2M,0.25%,Kuwait,"Celebrity Lifestyle Film, Music & Books Celebrities",954.3K
20,Balvinder Sahni (Abu Sabah) ابو صباح @balvinder_sahni,3.1M,1.94%,Kuwait,,935.4K
21,Haleemah alrasheedi @joooore66,2.8M,0.15%,Kuwait,Fashion and Accessories Modeling,843.4K
22,🇰🇼📍🇯🇴اللورد @amen_90,2.7M,0.85%,Kuwait,Fashion and Accessories Lifestyle,807.9K
23,Dany Neville @danyneville,2.6M,3.87%,Kuwait,Entertainment and Music Music DJ Entertainment,788.1K
24,Ascia • آسيا @ascia,2.5M,0.23%,Kuwait,Fashion and Accessories Styling Hair & Beauty Design,749.5K
25,Dana Al Tuwarish ᴰᵀ @daneeda_t,2.3M,0.07%,Kuwait,Fashion and Accessories Lifestyle,701.3K
26,Jassim Rajab @leh_meta,2.3M,2.43%,Kuwait,Entertainment and Music Celebrity Actors Comedy,693.6K
27,Fatima Almomen @falmomen,2.3M,0.35%,Kuwait,Finance Business and Finance Moms Lifestyle,688.4K
28,عبدالله بوشهري @3bood_boushehri,2.2M,0.68%,Kuwait,Acting and Drama Celebrity,666.9K
29,@aldanahbeauty,2.2M,0.09%,Kuwait,Fashion and Accessories Modeling,658.7K
30,فهد البشاره / Fahad Albashara @fhdalbshara,2.1M,3.1%,Kuwait,,636.5K
31,AHMAD ALNUFAIS | أحمد النفيس @ahmad_alnufais,2.1M,1.13%,Kuwait,Photography iPhone Travel,624.7K
32,Ghadeer Sultan - غدير سلطان @ghdor.sultan,2M,0.09%,Kuwait,Beauty and Self Care Education Product Education Product Showcase,609.6K
33,Ismail radwan elsayed Mansour @ismailradwanofficial,2M,0.14%,Kuwait,,604.9K
34,مشاري السفر @mshary.86,2M,0.14%,Kuwait,,600K
