#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,JuegaGerman @UCYiGq8XF7YQD00x7wAd62Zg,46.4M,0.4%,Chile,,13.9M
2,tomiii 11 @UCzFJ9ZkjYpxWTSqX9cVXj4g,10.3M,-,Chile,,3.1M
3,MEGA Oficial @UCEpId-jtRABuZyX6D2z6FZQ,8.7M,-,Chile,,2.6M
4,atiempopreescolar @UCRYASwREzEOEptJLi4AY6tw,7.2M,-,Chile,,2.2M
5,Mon Laferte @UCn51E6eKnnLklWOcdFT3w5A,5.3M,0.4%,Chile,,1.6M
6,NachitoJuegaJuegos @UCP0-uhdYAdRszpigCXYbh4Q,4.7M,-,Chile,,1.4M
7,Canal 13 @UCd4D3LfXC_9MY2zSv_3gMgw,4.5M,-,Chile,,1.3M
8,Marcelo Alcázar @UCS_zx-bfZCt2DQeX4ePACNw,4.5M,-,Chile,,1.3M
9,MalovaElena @UCb-ODDTys9PeeSyreyh___w,3.4M,-,Chile,,1M
10,Doble Cero @UCFrhNDuIwI46cxoiWmvuJBQ,2.8M,0.6%,Chile,,849K
11,Memounstro @UCrpCixC_P_ev_OkqO2RN41w,2.5M,-,Chile,,753K
12,Dylantero Sin Imaginación @UCK1W7jhV8g0JuAJbaZYyehA,2.4M,-,Chile,,726K
13,Kevin&Karla @UCVOzuq0ougZtYwN5fBLsvng,2.3M,0.1%,Chile,,690K
14,ZetaSSJ @UCryfIJvD8WbLNuaCTE3dblQ,2.2M,0.8%,Chile,,669K
15,Mr. Phillip @UCXtJs6rXKTQe5JhOslTeJTA,2.2M,-,Chile,,660K
16,MiPerroChocolo @UCsF2xJz1ciaZlxHGk-PSSvg,2.1M,1%,Chile,,621K
17,Paloma Mami @UC8g9gvSOKzrTDP9XPB8Mblg,2.1M,2.2%,Chile,,618K
18,Max Valenzuela @UCLu3yPeMg1s-JsiA8HqDdQQ,2M,6.1%,Chile,,600K
19,Prende Otro Phillie Tv @UCxq1CamycOj4QmBcQ2HG5_A,2M,5.5%,Chile,,594K
20,GODLEVEL FEST @UCSH8f4jzAt1Y3F_LeaXSuPg,1.9M,0.1%,Chile,,582K
21,DogmasFour @UCECoud3YaQ5s7xefBDWX8CQ,1.8M,-,Chile,,528K
22,Cuenta la Leyenda @UCVuUTBi6m_dwhwKjLde4hvw,1.7M,4.7%,Chile,,522K
23,31 minutos @31minutostv,1.7M,0.2%,Chile,,510K
24,Camila Cuevas @UCzFUs-fmDxTSIoaWYeFFyOA,1.7M,0.4%,Chile,,495K
25,SilvanaCocina @UC0-MbuB6WmwQ6HZSDBPaiPA,1.6M,0.2%,Chile,,492K
